Accident Ref.,Borough,Boro,Easting,Northing,CREFNO,Casualty Class,Casualty Sex,Casualty Age (Banded),Casualty Age,No. of Casualties,Casualty Severity,Ped. Location,Ped. Movement,Mode of Travel, 
1170011842,LAMBETH,9,531260,175350,1,1 Driver/Rider,1 Male,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170011869,LAMBETH,9,530140,170850,1,1 Driver/Rider,1 Male,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170011869,LAMBETH,9,530140,170850,2,2 Passenger,1 Male,25-59,41,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170012058,LAMBETH,9,530430,178540,1,2 Passenger,1 Male,0-15,5,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170012058,LAMBETH,9,530430,178540,3,1 Driver/Rider,2 Female,25-59,46,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170012058,LAMBETH,9,530430,178540,2,2 Passenger,2 Female,0-15,8,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170012281,LAMBETH,9,531380,175520,1,1 Driver/Rider,1 Male,25-59,47,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170012343,LAMBETH,9,530330,178000,1,1 Driver/Rider,1 Male,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
1170012360,LAMBETH,9,530760,173240,1,2 Passenger,2 Female,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170012469,LAMBETH,9,532530,172980,1,1 Driver/Rider,1 Male,25-59,51,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170012580,LAMBETH,9,530920,176270,1,1 Driver/Rider,2 Female,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170012618,LAMBETH,9,531690,177150,1,1 Driver/Rider,1 Male,16-24,21,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170012630,LAMBETH,9,530490,176470,1,3 Pedestrian,1 Male,25-59,49,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
1170012844,LAMBETH,9,530240,177900,1,1 Driver/Rider,2 Female,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170012888,LAMBETH,9,529710,174070,1,1 Driver/Rider,2 Female,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170012948,LAMBETH,9,530536,178920,1,3 Pedestrian,1 Male,25-59,28,1,3 Slight,09 In Road - Not Crossing,9 Unknown Or Other,1 Pedestrian, 
1170013017,LAMBETH,9,529470,173960,1,3 Pedestrian,2 Female,25-59,55,1,3 Slight,05 Crossing Road (Not On Xing),4 From Drivers O/Side Msk,1 Pedestrian, 
1170013105,LAMBETH,9,529490,175310,2,3 Pedestrian,2 Female,16-24,23,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1170013105,LAMBETH,9,529490,175310,1,3 Pedestrian,1 Male,16-24,23,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1170013387,LAMBETH,9,533120,171060,1,1 Driver/Rider,1 Male,25-59,49,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
1170013454,LAMBETH,9,530430,177880,1,1 Driver/Rider,1 Male,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170013481,LAMBETH,9,531090,173165,1,1 Driver/Rider,2 Female,25-59,48,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170013481,LAMBETH,9,531090,173165,2,2 Passenger,2 Female,25-59,53,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170013540,LAMBETH,9,530440,177890,1,1 Driver/Rider,1 Male,60+,63,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
1170013561,LAMBETH,9,530890,175820,2,1 Driver/Rider,1 Male,16-24,19,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170013561,LAMBETH,9,530890,175820,1,1 Driver/Rider,1 Male,25-59,53,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
1170013562,LAMBETH,9,530870,174960,1,1 Driver/Rider,1 Male,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170013596,LAMBETH,9,530870,179650,1,1 Driver/Rider,2 Female,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170013625,LAMBETH,9,529720,175450,2,3 Pedestrian,1 Male,25-59,37,1,3 Slight,05 Crossing Road (Not On Xing),9 Unknown Or Other,1 Pedestrian, 
1170013625,LAMBETH,9,529720,175450,1,1 Driver/Rider,1 Male,25-59,58,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170013650,LAMBETH,9,531060,175510,1,1 Driver/Rider,1 Male,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170013788,LAMBETH,9,531180,177610,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170013799,LAMBETH,9,531230,179065,1,1 Driver/Rider,1 Male,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170013825,LAMBETH,9,532910,171060,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
1170013895,LAMBETH,9,530060,174480,1,1 Driver/Rider,1 Male,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170013966,LAMBETH,9,531010,175320,1,3 Pedestrian,1 Male,25-59,34,1,2 Serious,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
1170014012,LAMBETH,9,531070,175590,1,2 Passenger,2 Female,25-59,53,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170014073,LAMBETH,9,532100,170990,1,3 Pedestrian,1 Male,0-15,15,1,3 Slight,04 Crossing Road Within 50m Xing,1 From Drivers N/Side,1 Pedestrian, 
1170014083,LAMBETH,9,530440,173090,1,1 Driver/Rider,2 Female,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170014085,LAMBETH,9,531690,177250,1,1 Driver/Rider,2 Female,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170014107,LAMBETH,9,531040,175490,1,1 Driver/Rider,1 Male,25-59,57,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170014108,LAMBETH,9,532370,173160,1,1 Driver/Rider,1 Male,25-59,43,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170014343,LAMBETH,9,531780,173310,1,1 Driver/Rider,1 Male,25-59,34,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170014364,LAMBETH,9,530680,178050,1,3 Pedestrian,1 Male,25-59,33,1,3 Slight,05 Crossing Road (Not On Xing),9 Unknown Or Other,1 Pedestrian, 
1170014525,LAMBETH,9,532200,176410,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170014602,LAMBETH,9,530690,174400,1,3 Pedestrian,1 Male,16-24,18,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1170014616,LAMBETH,9,530730,174510,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
1170014630,LAMBETH,9,529800,175560,1,1 Driver/Rider,1 Male,25-59,57,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170014653,LAMBETH,9,531060,175550,1,3 Pedestrian,1 Male,25-59,31,1,3 Slight,05 Crossing Road (Not On Xing),2 From Drivers N/Side Msk,1 Pedestrian, 
1170014681,LAMBETH,9,531030,175330,1,3 Pedestrian,2 Female,25-59,44,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
1170014685,LAMBETH,9,529684,176319,1,1 Driver/Rider,1 Male,16-24,22,1,3 Slight,-2 Unknown,-2 N/A,8 Other Vehicle, 
1170014689,LAMBETH,9,530390,178100,1,1 Driver/Rider,1 Male,25-59,44,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
1170014689,LAMBETH,9,530390,178100,2,2 Passenger,1 Male,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
1170014690,LAMBETH,9,529120,174370,1,1 Driver/Rider,1 Male,16-24,22,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170014739,LAMBETH,9,530060,175120,3,2 Passenger,1 Male,25-59,52,1,3 Slight,-2 Unknown,-2 N/A,8 Other Vehicle, 
1170014739,LAMBETH,9,530060,175120,1,1 Driver/Rider,1 Male,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,8 Other Vehicle, 
1170014739,LAMBETH,9,530060,175120,2,2 Passenger,1 Male,25-59,54,1,3 Slight,-2 Unknown,-2 N/A,8 Other Vehicle, 
1170014742,LAMBETH,9,529550,173930,1,1 Driver/Rider,1 Male,25-59,32,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170014744,LAMBETH,9,529290,173200,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170014895,LAMBETH,9,530480,178710,1,2 Passenger,2 Female,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170015035,LAMBETH,9,532490,176460,1,1 Driver/Rider,1 Male,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170015068,LAMBETH,9,531120,180340,1,1 Driver/Rider,1 Male,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170015080,LAMBETH,9,529830,176770,1,1 Driver/Rider,2 Female,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170015226,LAMBETH,9,530610,174180,1,1 Driver/Rider,1 Male,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170015275,LAMBETH,9,531180,179970,1,3 Pedestrian,2 Female,25-59,37,1,3 Slight,08 In Centre Of Carriageway,7 In Rd Facing Traffic,1 Pedestrian, 
1170015280,LAMBETH,9,531890,172310,1,3 Pedestrian,2 Female,60+,69,1,3 Slight,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
1170015365,LAMBETH,9,530960,180260,1,1 Driver/Rider,1 Male,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170015392,LAMBETH,9,530330,172790,1,2 Passenger,1 Male,25-59,50,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170015404,LAMBETH,9,529950,175060,1,3 Pedestrian,2 Female,60+,86,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1170015453,LAMBETH,9,530840,179870,1,1 Driver/Rider,1 Male,60+,70,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170015453,LAMBETH,9,530840,179870,2,1 Driver/Rider,1 Male,25-59,30,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170015597,LAMBETH,9,531830,171420,2,3 Pedestrian,1 Male,25-59,50,1,3 Slight,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
1170015597,LAMBETH,9,531830,171420,1,1 Driver/Rider,1 Male,25-59,52,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170015613,LAMBETH,9,530640,175450,1,1 Driver/Rider,1 Male,60+,65,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170015639,LAMBETH,9,528900,174430,1,1 Driver/Rider,2 Female,60+,81,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170015667,LAMBETH,9,529760,171765,1,3 Pedestrian,1 Male,25-59,27,1,3 Slight,08 In Centre Of Carriageway,3 From Drivers O/Side,1 Pedestrian, 
1170015824,LAMBETH,9,530360,177590,1,3 Pedestrian,2 Female,25-59,42,1,3 Slight,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
1170015866,LAMBETH,9,531230,177680,1,2 Passenger,2 Female,60+,66,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170015908,LAMBETH,9,531929,172974,1,3 Pedestrian,2 Female,25-59,30,1,1 Fatal,04 Crossing Road Within 50m Xing,1 From Drivers N/Side,1 Pedestrian, 
1170016073,LAMBETH,9,530590,171170,2,3 Pedestrian,1 Male,60+,71,1,1 Fatal,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
1170016073,LAMBETH,9,530590,171170,1,1 Driver/Rider,1 Male,16-24,22,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170016243,LAMBETH,9,530510,178940,1,1 Driver/Rider,1 Male,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170016266,LAMBETH,9,530400,178200,1,3 Pedestrian,1 Male,25-59,33,1,3 Slight,04 Crossing Road Within 50m Xing,1 From Drivers N/Side,1 Pedestrian, 
1170016272,LAMBETH,9,530955,175790,1,2 Passenger,2 Female,60+,80,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170016277,LAMBETH,9,530250,170650,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170016280,LAMBETH,9,531120,175800,2,2 Passenger,1 Male,60+,61,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170016280,LAMBETH,9,531120,175800,1,2 Passenger,2 Female,60+,60,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170016307,LAMBETH,9,530190,176090,1,3 Pedestrian,1 Male,25-59,35,1,3 Slight,09 In Road - Not Crossing,9 Unknown Or Other,1 Pedestrian, 
1170016343,LAMBETH,9,530200,173530,1,1 Driver/Rider,2 Female,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170016353,LAMBETH,9,529320,174020,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170016432,LAMBETH,9,531430,179920,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170016497,LAMBETH,9,529740,171780,1,1 Driver/Rider,1 Male,25-59,43,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170016588,LAMBETH,9,529940,175650,1,1 Driver/Rider,1 Male,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170016591,LAMBETH,9,532020,177040,1,1 Driver/Rider,1 Male,25-59,50,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170016602,LAMBETH,9,530810,179600,1,1 Driver/Rider,1 Male,25-59,49,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170016647,LAMBETH,9,529690,176320,1,1 Driver/Rider,1 Male,25-59,37,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170016647,LAMBETH,9,529690,176320,2,1 Driver/Rider,1 Male,25-59,43,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170016667,LAMBETH,9,530770,172840,1,1 Driver/Rider,2 Female,25-59,34,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170016703,LAMBETH,9,530150,175080,1,1 Driver/Rider,1 Male,60+,62,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170016718,LAMBETH,9,530210,172340,1,1 Driver/Rider,2 Female,25-59,41,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170016901,LAMBETH,9,530970,172090,1,3 Pedestrian,1 Male,25-59,35,1,3 Slight,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
1170016975,LAMBETH,9,531030,175380,1,2 Passenger,2 Female,60+,80,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170016979,LAMBETH,9,530980,175250,1,3 Pedestrian,1 Male,0-15,13,1,3 Slight,04 Crossing Road Within 50m Xing,3 From Drivers O/Side,1 Pedestrian, 
1170016990,LAMBETH,9,530430,173460,2,1 Driver/Rider,1 Male,16-24,19,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170016990,LAMBETH,9,530430,173460,1,2 Passenger,2 Female,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170016990,LAMBETH,9,530430,173460,3,2 Passenger,1 Male,16-24,22,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170017031,LAMBETH,9,531320,174720,1,3 Pedestrian,1 Male,60+,66,1,2 Serious,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1170017065,LAMBETH,9,531160,176490,1,1 Driver/Rider,2 Female,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170017072,LAMBETH,9,530580,174120,1,2 Passenger,2 Female,60+,67,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170017154,LAMBETH,9,530020,171490,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170017166,LAMBETH,9,529450,175300,1,1 Driver/Rider,1 Male,25-59,38,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170017192,LAMBETH,9,532170,171570,2,1 Driver/Rider,2 Female,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170017192,LAMBETH,9,532170,171570,1,1 Driver/Rider,2 Female,16-24,19,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170017263,LAMBETH,9,530030,175320,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170017283,LAMBETH,9,531210,173880,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170017289,LAMBETH,9,531830,171320,1,1 Driver/Rider,1 Male,25-59,41,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170017293,LAMBETH,9,530790,176950,1,1 Driver/Rider,1 Male,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170017482,LAMBETH,9,531120,179470,1,3 Pedestrian,1 Male,25-59,52,1,2 Serious,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
1170017526,LAMBETH,9,531010,175270,1,2 Passenger,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170017550,LAMBETH,9,530030,171300,1,3 Pedestrian,1 Male,25-59,34,1,2 Serious,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
1170017557,LAMBETH,9,531910,172220,1,2 Passenger,2 Female,60+,61,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
1170017559,LAMBETH,9,532480,176450,1,1 Driver/Rider,1 Male,60+,65,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170017789,LAMBETH,9,530760,174590,2,1 Driver/Rider,2 Female,25-59,31,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170017789,LAMBETH,9,530760,174590,1,1 Driver/Rider,1 Male,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170017797,LAMBETH,9,530140,172010,1,3 Pedestrian,1 Male,16-24,19,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
1170017799,LAMBETH,9,530420,177850,1,1 Driver/Rider,1 Male,16-24,20,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170017804,LAMBETH,9,529090,174780,1,1 Driver/Rider,1 Male,16-24,22,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170017843,LAMBETH,9,530370,177640,1,3 Pedestrian,1 Male,25-59,26,1,3 Slight,05 Crossing Road (Not On Xing),9 Unknown Or Other,1 Pedestrian, 
1170017861,LAMBETH,9,529430,175300,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170017861,LAMBETH,9,529430,175300,2,2 Passenger,1 Male,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170017980,LAMBETH,9,529320,176270,1,3 Pedestrian,1 Male,25-59,31,1,3 Slight,09 In Road - Not Crossing,5 In Rd Not Crossing,1 Pedestrian, 
1170017982,LAMBETH,9,530920,175770,1,1 Driver/Rider,1 Male,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170018037,LAMBETH,9,531450,177390,1,1 Driver/Rider,1 Male,16-24,22,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170018043,LAMBETH,9,531510,172970,1,1 Driver/Rider,1 Male,25-59,46,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170018063,LAMBETH,9,528990,175980,1,1 Driver/Rider,1 Male,16-24,20,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170018151,LAMBETH,9,531420,174590,1,1 Driver/Rider,1 Male,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170018153,LAMBETH,9,530510,170160,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170018236,LAMBETH,9,530270,172700,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170018383,LAMBETH,9,531490,177300,1,1 Driver/Rider,2 Female,25-59,52,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170018643,LAMBETH,9,531230,178670,1,1 Driver/Rider,1 Male,25-59,34,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170018833,LAMBETH,9,530795,179443,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170018898,LAMBETH,9,530370,176310,1,1 Driver/Rider,1 Male,25-59,44,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170018900,LAMBETH,9,531230,178405,1,1 Driver/Rider,2 Female,25-59,51,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170018996,LAMBETH,9,531920,172970,1,1 Driver/Rider,1 Male,60+,62,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170018996,LAMBETH,9,531920,172970,2,3 Pedestrian,2 Female,25-59,43,1,2 Serious,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
1170019067,LAMBETH,9,532170,174650,1,1 Driver/Rider,1 Male,16-24,20,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170019071,LAMBETH,9,530190,170820,1,1 Driver/Rider,1 Male,25-59,34,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170019077,LAMBETH,9,530990,179550,1,2 Passenger,2 Female,60+,64,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170019117,LAMBETH,9,530840,180150,1,3 Pedestrian,1 Male,60+,70,1,2 Serious,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
1170019159,LAMBETH,9,530340,178060,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170019160,LAMBETH,9,531910,172220,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170019165,LAMBETH,9,530340,177040,1,1 Driver/Rider,1 Male,0-15,13,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170019175,LAMBETH,9,531307,178390,1,1 Driver/Rider,1 Male,25-59,49,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170019180,LAMBETH,9,531010,175350,1,1 Driver/Rider,1 Male,25-59,37,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170019180,LAMBETH,9,531010,175350,2,1 Driver/Rider,1 Male,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170019383,LAMBETH,9,530820,177820,1,3 Pedestrian,1 Male,16-24,16,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
1170019405,LAMBETH,9,531110,180190,1,3 Pedestrian,1 Male,16-24,18,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1170019463,LAMBETH,9,529920,172940,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170019732,LAMBETH,9,531200,175580,1,1 Driver/Rider,1 Male,25-59,46,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
1170019800,LAMBETH,9,531560,176310,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170019808,LAMBETH,9,530040,175460,1,3 Pedestrian,1 Male,16-24,24,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
1170019856,LAMBETH,9,529070,175210,1,3 Pedestrian,1 Male,16-24,24,1,3 Slight,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
1170020023,LAMBETH,9,530640,172230,1,3 Pedestrian,1 Male,0-15,11,1,3 Slight,09 In Road - Not Crossing,6 In Rd Not Crossing Msk,1 Pedestrian, 
1170020032,LAMBETH,9,531130,174660,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170020036,LAMBETH,9,530250,172560,1,2 Passenger,1 Male,60+,87,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170020066,LAMBETH,9,531260,175350,1,3 Pedestrian,1 Male,25-59,43,1,3 Slight,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian, 
1170020124,LAMBETH,9,530170,174010,1,1 Driver/Rider,1 Male,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170020148,LAMBETH,9,532100,171000,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170020233,LAMBETH,9,531230,178730,1,3 Pedestrian,1 Male,25-59,37,1,3 Slight,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
1170020278,LAMBETH,9,530160,172045,1,2 Passenger,2 Female,60+,60,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
1170020290,LAMBETH,9,530020,171680,1,3 Pedestrian,1 Male,0-15,13,1,3 Slight,04 Crossing Road Within 50m Xing,2 From Drivers N/Side Msk,1 Pedestrian, 
1170020306,LAMBETH,9,531110,177470,1,1 Driver/Rider,1 Male,25-59,26,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
1170020350,LAMBETH,9,530410,178370,1,1 Driver/Rider,2 Female,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
1170020424,LAMBETH,9,531690,174740,1,1 Driver/Rider,2 Female,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
